Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid
360,59916,22.618074999999997,120.27846666666666,1,15,"true","true",-128,0,0.1,0,0,31,511,416006832,"true"
360,59916,52.41986333333333,5.2184333333333335,3,0,"true","true",-128,0,0,0,1,32,511,244690927,"true"
22.2,59916,51.48895166666667,-0.12521166666666667,1,0,"true","true",-128,0,11.5,0,0,32,511,235056993,"true"
45,59916,40.65132833333333,-74.05761833333332,3,0,"true","false",0,0,14.5,0,0,31,40,367000120,"true"
351.9,59916,40.669520000000006,-74.01725333333334,1,0,"true","false",0,0,0,0,0,57,354,366953930,"true"
270.7,59916,-7.20614,112.73253666666666,1,8,"false","false",-128,0,0,0,0,32,511,525024114,"true"
184.2,59916,37.94479666666667,23.614925000000003,3,5,"false","false",-128,0,0,0,0,31,511,240490800,"true"
263.4,59916,49.444085,8.480066666666666,1,0,"true","true",-128,0,8.3,0,0,32,511,205439290,"true"
213.4,59916,49.99934833333334,-5.052253333333334,1,0,"true","false",-8,0,8.9,0,0,32,213,255924000,"true"
360,59916,53.286881666666666,10.486961666666668,1,0,"true","true",-128,0,0,0,0,32,511,211513100,"true"
77.3,59916,53.788558333333334,7.169453333333333,3,0,"true","false",12,0,7.8,2,0,32,78,211450850,"true"
0,59916,-33.916378333333334,18.43920166666667,1,0,"true","true",-128,0,0,0,0,31,511,440899000,"true"
233,59916,44.40566666666667,8.895166666666666,1,0,"false","false",-128,0,0,0,0,33,511,247244700,"true"
130.1,59916,41.17363666666667,-8.706406666666668,1,0,"false","false",-128,0,0.4,0,0,33,511,263602552,"true"
267.2,59916,-38.04982333333333,-57.53456666666667,1,0,"false","false",-128,1,0,0,0,28,161,701006174,"true"
360,59916,25.798871666666667,-80.249015,1,3,"true","true",-128,0,0,0,0,32,511,367750940,"true"
0,59916,53.57883833333334,-0.05851833333333333,1,0,"false","false",-128,0,0,0,0,31,511,235103062,"true"
239.4,59916,58.84541166666667,-3.1164133333333335,1,0,"true","false",0,0,0.1,0,0,33,78,235078737,"true"
259,59916,53.435435,10.311268333333334,1,0,"true","true",-128,0,5.7,0,0,32,511,211497790,"true"
282.1,59916,53.545475,9.969696666666666,1,15,"true","true",-128,0,0,0,0,33,511,211546850,"true"
0,59916,50.824331666666666,7.0157533333333335,3,5,"true","true",-128,0,0,0,0,32,511,244710460,"true"
347,59916,38.019463333333334,-9.681603333333333,1,0,"false","false",0,0,14.2,0,0,32,351,413146000,"true"
7.8,59916,48.38438,-4.45036,3,5,"true","false",0,0,0,0,0,32,216,538005792,"true"
270.3,59916,52.473301666666664,1.7540283333333333,3,5,"false","false",0,0,0,0,0,33,95,235113651,"true"
224.3,59916,47.73055166666666,-3.3571566666666666,1,0,"false","false",0,0,5,0,0,33,236,228267700,"true"
205,59916,56.08383333333334,7.953666666666667,1,3,"true","false",13,0,0.2,0,0,31,133,241831000,"true"
360,59916,51.906126666666665,4.463896666666667,1,0,"true","true",-128,0,0,0,0,32,511,244700938,"true"
86.8,59916,52.45872333333333,4.594693333333334,3,5,"false","false",0,0,0,0,0,13,119,235096275,"true"
275.5,59916,37.770610000000005,-122.29947333333332,1,0,"false","false",-128,0,0,0,0,1,511,367786010,"true"
23.3,59916,49.29677,-123.05396833333333,1,0,"true","false",-128,0,3.1,0,0,29,511,316005649,"true"
0,59916,51.90306666666667,5.545536666666666,1,0,"false","true",-128,0,0,0,1,31,511,244660605,"true"
305.8,59916,44.09928333333333,9.827693333333334,1,0,"false","false",0,0,0,0,0,31,127,319232900,"true"
138,59916,53.29338333333333,-2.8990666666666667,3,5,"false","false",0,0,0,0,0,33,138,351560000,"true"
255.2,59916,44.106390000000005,9.846883333333333,3,5,"false","false",0,0,0,0,0,31,198,351400000,"true"
360,59916,49.522465000000004,8.43324,3,5,"true","false",0,0,0,0,1,32,164,244660477,"true"
342,59916,38.68878333333334,-9.854833333333334,1,0,"false","false",0,0,9.7,0,0,31,345,477733300,"true"
335.9,59916,44.262285,8.465843333333334,1,0,"true","false",0,0,2.6,0,0,28,341,636019072,"true"
342.3,59916,32.43185166666667,-91.04726166666666,1,12,"true","false",0,0,0,0,0,33,266,367728240,"true"
239,59916,60.21685333333333,5.97666,3,5,"false","false",-128,0,0,0,0,31,511,311070100,"true"
186.4,59916,68.15501666666667,14.207381666666667,1,0,"false","false",-128,0,0,0,0,31,511,257098320,"true"
29.3,59916,68.08207666666667,13.172108333333334,1,15,"false","false",-128,0,0,0,0,31,511,257607600,"true"
189.5,59916,59.93376333333333,5.225991666666667,3,0,"true","false",127,0,8.7,0,0,30,193,257361400,"true"
133.5,59916,66.02261333333334,12.629683333333332,1,8,"true","false",0,0,0,0,0,31,335,259014960,"true"
285.7,59916,60.026133333333334,5.311703333333333,1,0,"true","false",127,0,0.2,0,0,32,138,257264500,"true"
259.6,59916,74.22835166666667,22.65651666666667,1,7,"false","false",127,1,3.6,0,0,32,266,257656000,"true"
352.2,59916,70.52565333333334,19.615886666666665,1,0,"true","true",0,0,9.3,0,0,31,359,259335000,"true"
360,59916,58.33779333333334,6.202483333333333,1,7,"false","false",0,0,0,0,0,32,185,257094490,"true"
360,59916,48.22282833333334,16.41051,1,0,"true","true",-128,0,0,0,0,32,511,203999305,"true"
332.2,59916,54.29374833333333,-130.35477666666668,3,5,"true","false",0,0,0,0,0,26,111,316041898,"true"
130.1,59916,52.458495,4.59467,1,0,"true","true",-128,0,0,0,0,54,511,244700199,"true"
1.5,59916,70.63078999999999,23.65132,3,5,"false","false",0,0,0,0,0,33,218,257472000,"true"
5.5,59916,69.03281166666667,33.05214,1,0,"false","false",0,0,5.3,0,0,29,5,273130600,"true"
216.9,59916,48.382105,-4.4969600000000005,3,15,"false","false",-128,0,0,0,0,32,511,227592820,"true"
125.8,59916,-29.66102,31.153523333333332,3,1,"true","true",0,0,1.3,0,0,32,174,373558000,"true"
239.3,59916,1.2521116666666667,103.91716666666666,3,1,"false","false",0,0,0.2,0,0,29,48,565108000,"true"
181.8,59916,41.36001666666667,2.1709066666666668,1,5,"false","false",0,0,0,0,0,31,206,275488000,"true"
330.8,59916,48.379940000000005,-4.497756666666667,1,0,"false","false",-128,0,0,0,0,33,511,227580520,"true"
218,59916,37.71856833333333,-9.05877,1,0,"false","false",-5,0,1.2,0,0,31,147,353117000,"true"
360,59916,51.210831666666664,3.8012566666666667,1,0,"true","true",-128,0,0,0,0,24,511,244690437,"true"
163.9,59916,51.27717500000001,3.838655,1,0,"true","true",-128,0,0,0,1,24,511,244700122,"true"
201.9,59916,51.09048,3.7282233333333332,3,5,"true","true",-128,0,0,0,1,27,511,211180750,"true"
360,59916,53.529455,10.040478333333335,1,15,"true","true",-128,0,0,0,0,32,511,211757370,"true"
267.6,59916,51.002098333333336,3.859513333333333,1,0,"true","true",-128,0,8.4,0,0,30,511,205391890,"true"
298.2,59916,50.75890833333334,-1.2923333333333333,1,0,"true","true",-128,0,0,0,0,33,511,232006214,"true"
250.2,59916,51.091033333333336,3.6756816666666667,1,0,"true","true",-128,0,2.1,0,0,29,511,205545690,"true"
360,59916,51.08920333333333,3.7515366666666665,3,5,"true","true",-128,0,0,0,0,31,511,244690435,"true"
235.2,59916,50.97604,3.502625,1,0,"true","true",-128,0,4.3,0,0,8,511,244660703,"true"
238.3,59916,55.96564,16.200855,1,0,"false","false",0,0,10.5,0,0,33,238,255806471,"true"
230.9,59916,51.91614333333334,4.493245,3,0,"true","true",-128,0,23,0,0,32,511,244020742,"true"
36.2,59916,44.419959999999996,8.841105,3,5,"true","false",0,0,0,2,0,31,198,247476600,"true"
274,59916,54.65678333333334,11.350950000000001,3,5,"false","false",0,0,0.1,0,0,33,138,246812000,"true"
296.3,59916,51.344456666666666,3.1952,3,5,"false","false",0,0,0,0,0,45,233,210320000,"true"
360,59916,38.21749666666666,15.247263333333333,1,0,"true","true",-128,0,0,0,0,32,511,247265400,"true"
360,59916,52.416891666666665,4.806031666666667,1,15,"true","true",-128,0,0,0,0,32,511,244615227,"true"
4.8,59916,63.11366666666667,7.7328833333333336,1,0,"true","false",0,0,0,0,0,31,189,257094310,"true"
3.6,59916,28.85992,-88.04464,1,0,"false","false",0,0,0,0,0,33,284,367561140,"true"
53.7,59916,42.588425,-79.69545166666667,1,0,"true","false",0,0,11.6,0,0,30,50,316015060,"true"
101,59916,27.182658333333332,51.78335666666667,1,0,"true","false",-1,0,11.8,0,0,30,101,247301100,"true"
279.2,59916,54.31543666666666,10.135748333333334,3,0,"true","false",0,0,0.3,0,0,31,331,211865680,"true"
8,59916,48.89486,2.1654433333333336,3,5,"false","false",0,0,0.2,0,0,31,30,227789190,"true"
120.2,59916,35.09426166666666,129.07825666666665,1,0,"false","false",0,0,5.8,0,0,33,120,440365000,"true"
270.6,59916,52.77014833333333,5.106896666666667,3,5,"true","true",-128,0,0,0,1,33,511,244070787,"true"
150.4,59916,51.179629999999996,6.796295,3,0,"true","true",-128,0,6.3,0,0,32,511,205269790,"true"
352,59916,53.602365,8.148521666666666,3,5,"false","false",0,0,0,0,0,24,342,211118000,"true"
226,59916,1.2976666666666667,103.98498333333333,1,0,"true","false",0,0,0,0,0,32,268,563009160,"true"
0,59916,-38.04551,-57.540034999999996,1,0,"false","true",-128,1,0,0,0,30,511,701006135,"true"
140.9,59916,53.57923666666667,-0.07223666666666667,3,5,"true","false",0,0,0,0,2,31,207,219026496,"true"
206,59916,-37.64511666666667,176.182,3,5,"false","false",0,0,0,0,0,31,171,355170000,"true"
278.5,59916,52.458185,4.593895,1,0,"true","true",-128,0,0,0,0,33,511,244002394,"true"
282.3,59916,43.734145,7.423676666666666,3,5,"true","true",-128,0,0.1,0,0,33,511,518266000,"true"
262.3,59916,53.621795,7.1555550000000006,3,15,"true","true",0,0,0,0,0,33,288,211232350,"true"
30.3,59916,52.46155,4.580426666666667,3,5,"true","true",0,0,0,0,0,33,210,352110000,"true"
193.3,59916,57.13564833333333,-2.051606666666667,3,5,"false","false",8,0,0,0,0,31,82,210422000,"true"
30.4,59916,25.772166666666667,-80.15711666666667,3,5,"true","false",0,0,0,2,0,30,115,311000396,"true"
360,59916,52.42420166666667,4.846053333333333,1,0,"false","false",-128,0,0,0,0,32,511,244770266,"true"
40,59916,54.525191666666665,18.549846666666667,1,15,"false","false",0,0,0,0,0,31,87,253098000,"true"
335,59916,37.11131833333333,-8.674743333333334,3,0,"false","false",11,0,0,0,0,60,335,265551930,"true"
173.8,59916,56.65674,8.025174999999999,3,0,"true","false",0,0,0,0,0,32,275,219027298,"true"
0,59916,52.936875,5.035751666666667,1,15,"false","false",0,0,0,0,0,49,319,246623000,"true"
16,59916,53.52552,9.93707,1,0,"true","true",-128,0,0,0,0,16,511,211527950,"true"
360,59916,41.047385,-73.48468333333334,1,0,"true","true",-128,0,0,0,0,32,511,368154770,"true"
308.6,59916,38.21154666666666,15.27033,3,5,"true","false",0,0,0.1,0,0,28,12,241491000,"true"
126.4,59916,21.311871666666665,-157.87692333333334,1,15,"false","true",-128,0,5.4,0,0,33,511,366972620,"true"
252.8,59916,55.720155,11.708079999999999,3,15,"true","true",-128,0,0,0,0,32,511,219013226,"true"
262.3,59916,59.27140833333333,5.191821666666667,1,0,"false","false",0,0,0,0,0,33,201,257007520,"true"
95.2,59916,-51.93503666666666,-54.405881666666666,1,0,"false","false",0,0,12.5,0,0,28,103,246573000,"true"
360,59916,60.689885,17.210675,1,0,"true","true",0,0,0,0,0,32,104,265739270,"true"
284,59916,48.817905,-122.71901833333332,3,1,"true","false",0,0,0,0,0,29,331,367124390,"true"
360,59916,22.600201666666667,120.28340333333334,1,0,"false","true",-128,0,0,0,0,22,511,416005223,"true"
18.1,59916,-41.28064166666666,174.78117833333332,3,0,"false","false",0,0,0,0,0,25,354,512006292,"true"
16.1,59916,-41.53352333333333,174.79694333333333,1,0,"false","false",0,0,1.3,0,0,21,45,413492450,"true"
87.9,59916,-41.38949,174.765275,1,0,"false","false",15,0,17.2,0,0,26,90,512263000,"true"
165.6,59916,57.601395000000004,11.791843333333333,3,0,"true","false",-127,0,8.4,0,0,26,162,265650950,"true"
6.1,59916,52.94023333333334,5.032273333333333,3,0,"true","false",0,0,0,0,0,33,39,246427000,"true"
309.1,59916,45.64729333333333,-122.73951000000001,3,5,"false","false",0,1,0,0,0,32,287,367047090,"true"
36.3,59916,51.22371333333333,4.39201,1,15,"true","true",-128,0,0,0,0,32,511,205043700,"true"
125.6,59916,50.71432,7.154683333333334,1,0,"true","true",-128,0,4.2,0,1,32,511,211748260,"true"
210.4,59916,62.44461166666667,6.188736666666667,3,0,"false","false",0,0,0,0,0,30,260,259197000,"true"
215.6,59916,-34.897775,-56.19944833333333,1,15,"true","true",-128,0,0,0,0,31,511,441385000,"true"
342,59916,51.17697666666666,6.797034999999999,3,0,"true","false",0,0,8.6,0,2,32,336,244660351,"true"
256.3,59916,-41.271011666666666,174.7879133333333,3,5,"false","false",0,0,0,0,0,26,168,215931000,"true"
317.5,59916,50.711670000000005,7.16141,1,0,"true","true",-128,0,8.3,0,1,32,511,211159340,"true"
336,59916,35.61331666666667,139.7624583333333,1,0,"false","false",0,0,0,0,0,33,344,431006049,"true"
171,59916,53.02858166666667,1.8599700000000001,1,3,"true","true",0,0,0.1,0,0,32,190,311000810,"true"
234,59916,35.49413333333334,139.86225000000002,3,0,"false","false",0,0,13.1,0,0,31,237,431501797,"true"
113.4,59916,-34.89547166666667,-56.216825,1,0,"true","true",-128,0,0,0,0,31,511,441413000,"true"
259.8,59916,35.448661666666666,139.65898333333334,1,0,"false","true",-128,0,0,0,0,33,511,431000953,"true"
229.6,59916,35.416905,139.72755166666667,1,0,"true","false",0,0,11.7,0,0,32,227,431401849,"true"
14.5,59916,51.56905,3.17519,1,0,"false","false",0,0,9.3,0,0,11,10,236652000,"true"
50.6,59916,35.394490000000005,139.68754499999997,1,0,"false","false",-127,0,11.8,0,0,30,47,431017431,"true"
360,59916,51.22242166666667,6.737875,3,5,"true","true",-128,0,0,0,0,32,511,211514560,"true"
296.4,59916,51.348016666666666,4.27578,1,0,"true","false",0,0,0,0,0,33,289,244870671,"true"
348.3,59916,20.952681666666667,106.54746,3,5,"true","true",-128,0,0,0,0,31,511,574012313,"true"
360,59916,43.78919833333334,7.598246666666666,3,0,"true","true",0,0,0,0,0,32,221,376106000,"true"
96.8,59916,52.364958333333334,4.894871666666666,1,0,"true","true",-128,0,1.4,0,0,32,511,244780637,"true"
129,59916,50.897801666666666,6.99155,1,0,"true","false",-128,0,4.4,0,1,32,511,205366190,"true"
37.1,59916,14.601316666666666,-61.0588,1,0,"false","false",-128,0,0.3,0,0,33,511,347042000,"true"
155.8,59916,69.01507,33.057795,1,0,"true","true",-2,0,0,0,0,32,89,273541110,"true"
93.2,59916,43.843983333333334,-7.636683333333334,3,0,"false","false",-21,0,10,0,0,31,94,210341000,"true"
200,59916,35.882978333333334,14.503475,1,5,"true","false",0,0,0,0,0,24,229,312666000,"true"
162.1,59916,51.458324999999995,3.5180166666666666,1,0,"false","false",-21,0,8.3,0,0,30,154,636019136,"true"
349.6,59916,53.559954999999995,8.556728333333332,1,0,"true","false",0,0,0,0,0,32,25,244661000,"true"
67.6,59916,48.805868333333336,-123.40226,3,1,"false","false",-10,0,0.3,0,0,31,336,372092000,"true"
83.6,59916,43.422135000000004,-8.862223333333333,1,0,"true","false",0,0,10.9,0,0,30,88,314455000,"true"
0,59916,52.39878,4.819126666666667,1,0,"true","true",-128,0,0,0,0,32,511,244180270,"true"
360,59916,51.96039333333333,4.0113650000000005,3,0,"true","true",-128,0,0,0,0,32,511,244021583,"true"
337.4,59916,29.608600000000003,-95.02401666666667,3,12,"false","false",0,0,0,0,0,32,163,366993270,"true"
291.2,59916,53.95547333333333,10.8681,1,0,"true","true",-128,0,3.9,0,0,33,511,211513530,"true"
239.9,59916,36.20695,-4.834151666666667,1,0,"false","false",8,0,8.4,0,0,47,244,538002381,"true"
95.1,59916,49.897753333333334,-2.0871916666666666,1,0,"true","false",13,0,20.5,0,0,31,94,228263800,"true"
336.4,59916,49.354571666666665,0.9788533333333334,1,0,"false","false",-127,0,1.8,0,0,31,17,218412000,"true"
171.7,59916,24.465975,118.06149333333333,1,0,"false","false",0,0,8.5,0,0,25,173,413253480,"true"
53.7,59916,60.275171666666665,26.445429999999998,1,0,"false","false",0,0,0,0,0,17,216,230045240,"true"
33.3,59916,57.77308333333334,11.617353333333334,1,0,"false","false",0,0,0,0,0,33,319,219015153,"true"
360,59916,52.494121666666665,5.076995,1,0,"true","true",-128,0,0,0,0,32,511,244730671,"true"
360,59916,-38.035243333333334,-57.527163333333334,1,3,"true","true",-128,0,0.1,0,0,32,511,701006147,"true"
117.8,59916,37.87775833333333,23.72515333333333,1,0,"false","false",-9,0,0,0,0,33,334,215725000,"true"
0,59916,59.342641666666665,18.434886666666667,3,0,"true","true",-128,0,0,0,0,32,511,265674760,"true"
3.5,59916,43.09348333333333,131.88053333333335,3,5,"true","true",0,0,0,0,0,29,296,273291780,"true"
174.2,59916,36.60843833333333,-121.89197333333333,1,15,"false","false",-128,0,0,0,0,32,511,368134480,"true"
300,59916,26.764963333333334,52.872748333333334,1,0,"true","false",0,0,15.3,0,0,32,300,563149500,"true"
269.7,59916,60.432485,22.217803333333332,1,0,"true","false",0,0,0,0,0,33,142,230992370,"true"
168.3,59916,39.44209,-0.31739666666666666,1,15,"true","false",0,0,0,0,0,24,201,224208000,"true"
360,59916,68.95596666666667,33.007848333333335,1,0,"true","true",-128,0,0,0,0,32,511,273252000,"true"
236.6,59916,40.841788333333334,14.270154999999999,1,0,"true","false",8,0,0,0,0,31,2,247437300,"true"
110.2,59916,53.863686666666666,9.28582,1,3,"true","false",127,0,1.7,0,0,33,119,205555000,"true"
304.9,59916,42.80663166666667,132.88098333333335,1,0,"true","true",-128,0,0,0,0,32,511,273443480,"true"
271.2,59916,51.82933166666667,6.210553333333333,1,0,"true","true",-128,0,9.3,0,1,32,511,211883810,"true"
360,59916,44.115469999999995,28.651936666666664,1,0,"true","false",0,0,0,0,1,32,23,244690926,"true"
320,322060,28.5841,-89.8145,1,0,"false","false",0,0,0.1,0,0,0,320,538005061,"true"
277.1,59916,33.74722833333333,-118.21569166666667,1,0,"false","true",-128,0,0,0,0,32,511,368024740,"true"
46.5,59916,57.593333333333334,11.686645,1,0,"false","false",0,0,0,0,0,32,136,265550210,"true"
100.5,59916,51.888775,4.449451666666667,3,5,"true","false",-128,0,0,0,0,31,511,355782000,"true"
244.8,59916,-34.89877,-56.198945,1,0,"false","false",-128,0,0,0,0,31,511,440100000,"true"
334.3,59916,59.786435,5.524056666666667,3,5,"false","false",0,0,0,0,0,30,135,257129610,"true"
278.2,59916,59.33264833333333,5.288316666666666,3,5,"false","false",0,0,0,0,0,33,222,257144700,"true"
360,59916,59.114850000000004,5.966165,1,0,"true","true",-128,0,0.2,0,0,32,511,258224500,"true"
44.5,59916,38.665216666666666,-9.31366,1,0,"false","false",0,0,11.2,0,0,31,47,209565000,"true"
360,59916,53.475876666666665,9.970045,1,0,"true","true",-128,0,0,0,1,33,511,211191520,"true"
0,59916,51.70806666666667,4.623615,1,0,"true","true",-128,0,0,0,0,33,511,244690336,"true"
360,59916,53.542515,9.979338333333335,1,0,"true","true",-128,0,0,0,0,32,511,211797910,"true"
48.8,59916,58.971273333333336,5.728668333333333,3,5,"true","false",0,0,0,0,0,31,323,257094360,"true"
311,59916,51.22145,6.7527,1,0,"true","true",-128,0,4.9,0,2,32,511,205058100,"true"
308,59916,36.843984999999996,-76.29196166666667,3,0,"false","false",0,0,0,0,0,60,296,338065964,"true"
150.3,59916,57.50615666666667,-1.7716866666666666,1,0,"true","false",0,0,0,0,0,48,30,233661000,"true"
57.2,59916,50.854506666666666,7.007861666666667,1,0,"true","true",-128,0,8.5,0,0,32,511,269057413,"true"
360,59916,40.556580000000004,14.239411666666665,1,0,"false","true",-128,0,0.2,0,0,32,511,247179600,"true"
347.3,59916,50.73439666666666,7.111635000000001,1,0,"true","true",0,0,9.1,0,0,33,350,244780459,"true"
339.5,59916,30.021876666666667,-93.98768,1,12,"true","false",-128,0,0,0,0,30,511,368143120,"true"
23.2,59916,29.276366666666668,-94.47209333333333,3,1,"false","false",0,0,0,0,0,30,212,220603000,"true"
251.6,59916,29.741378333333333,-93.89270833333333,3,5,"false","true",0,0,0,0,0,33,25,368178110,"true"
41,59916,51.062133333333335,1.6705833333333333,1,0,"true","false",0,0,13.3,0,0,32,40,563041000,"true"
360,59916,69.04262,33.038491666666665,1,0,"true","true",-128,0,0,0,0,33,511,273540550,"true"
345,59916,47.66276666666667,-122.38777,1,0,"false","false",-128,0,0,0,0,32,511,368098610,"true"
0,59916,37.941116666666666,23.639838333333334,3,5,"true","true",-128,0,0,0,0,33,511,212260000,"true"
300,59916,47.794905,-122.49441166666666,1,0,"false","false",0,0,0,0,0,10,300,367480010,"true"
288,59916,52.46460666666667,4.601858333333333,1,15,"true","true",-128,0,0,0,0,33,511,244750434,"true"
148.1,59916,69.01918166666665,17.517636666666665,1,0,"false","false",0,0,0,0,0,32,66,257699000,"true"
254.5,59916,60.402875,26.261108333333333,1,5,"false","false",0,0,0,0,0,17,31,230992690,"true"
279.3,59916,54.93396166666666,10.833683333333333,1,0,"false","false",0,0,0,0,0,33,302,219001061,"true"
136.4,59916,37.706575,-122.34042333333333,1,0,"true","false",-127,0,7.4,0,0,31,131,368302170,"true"
61.7,59916,49.205018333333335,-123.0545,3,0,"false","true",-128,0,0,0,0,32,511,316005551,"true"
161,59916,57.731986666666664,11.99426,1,0,"false","false",0,0,0,0,0,33,5,219001211,"true"
360,59916,20.802676666666667,106.90468166666666,1,0,"true","true",127,0,0,0,0,32,4,574120098,"true"
304.2,59916,50.38336666666667,-4.18408,1,0,"true","false",0,0,0,0,0,17,173,232002651,"true"
328.2,59916,51.920875,4.504498333333333,1,0,"true","true",-128,0,0,0,0,32,511,319046900,"true"
123.7,59916,35.088033333333335,129.09357666666668,1,5,"true","false",0,0,10.5,0,0,26,125,440139000,"true"
323.8,59916,38.25714833333333,-9.187695,3,8,"true","false",19,0,8.4,0,0,32,327,255915588,"true"
271.1,59916,36.84950333333334,-76.31503,1,0,"false","true",-128,0,0,0,0,31,511,368081170,"true"
45,59916,10.491816666666667,-75.74718333333334,1,0,"false","false",0,0,1.7,0,0,30,142,353143000,"true"
360,59916,51.32142666666667,3.8214816666666667,1,0,"true","true",-128,0,0,0,0,33,511,244090920,"true"
55,59916,56.02117333333333,16.692398333333333,1,0,"true","false",-7,0,17.6,0,0,33,55,230622000,"true"
354,59916,-23.937695,-46.30919666666667,1,0,"false","false",0,0,0,0,0,30,349,375293000,"true"
360,59916,10.253888333333332,-75.51823333333333,1,0,"true","true",-128,0,0,0,0,32,511,730990004,"true"
315,59916,53.551585,8.565771666666667,1,0,"false","false",-128,0,0,0,0,33,511,211593560,"true"
360,59916,51.85035166666667,5.8187750000000005,1,0,"true","true",-128,0,0,0,1,33,511,244140807,"true"
0,59916,52.360225,4.887214999999999,1,15,"true","true",-128,0,0,0,0,33,511,244810806,"true"
218.4,59916,37.704764999999995,23.820976666666663,1,5,"true","true",-128,0,5.3,0,0,33,511,240029700,"true"
0,59916,51.46414,3.7046449999999997,1,0,"true","true",-128,0,0,0,0,33,511,244750830,"true"
209,59916,36.83649166666667,-76.24795166666667,3,0,"false","false",0,0,0,0,0,60,208,368265230,"true"
360,59916,52.53722833333334,13.338175,1,0,"true","true",-128,0,0,0,0,33,511,211551160,"true"
7.4,59916,55.05978666666667,10.619916666666667,1,0,"false","false",-128,0,0.1,0,0,32,511,331569000,"true"
265.7,59916,49.96306666666667,-3.990886666666667,1,0,"false","false",0,0,16,0,0,33,265,249444000,"true"
162.3,59916,40.90643166666667,140.76679333333334,3,1,"false","false",0,0,0.2,0,0,31,221,431000592,"true"
159.1,59916,34.79039833333333,136.94011166666667,3,1,"true","false",0,0,0.1,0,0,44,356,355645000,"true"
310.4,59916,40.66072333333333,-74.14770666666666,3,5,"false","false",0,0,0,0,0,32,28,636021393,"true"
323.6,59916,-33.85570833333333,151.18921,3,5,"false","false",-128,0,0,0,3,34,511,503702700,"true"
0,59916,51.45865,4.007931666666667,1,15,"true","true",-128,0,0,0,0,33,511,244014995,"true"
287.5,59916,51.255295000000004,4.360024999999999,1,5,"true","true",-127,0,2.9,0,1,33,307,205509290,"true"
232.3,59916,52.449823333333335,13.157088333333332,1,0,"false","true",-128,0,7.6,0,0,33,511,244750832,"true"
289.5,59916,1.1911666666666667,103.74661333333333,3,1,"false","false",0,0,0.1,0,0,19,250,564892000,"true"
343.1,59916,22.545738333333336,120.33914499999999,1,15,"true","true",-128,0,0.3,0,0,31,511,416005772,"true"
216.7,59916,49.28888333333334,-123.07876333333334,3,5,"true","false",0,0,0,0,0,31,182,371518000,"true"
271,59916,36.84950166666667,-76.31502833333334,3,0,"false","false",0,0,0,0,0,60,271,368081170,"true"
360,59916,-38.033741666666664,-57.52991833333333,1,0,"true","false",0,1,102.3,0,0,29,125,701154000,"true"
21.5,59916,22.53238,120.31784833333333,3,5,"false","false",0,0,0,0,0,31,143,416061000,"true"
6.9,59916,57.70457,11.9395,1,0,"true","false",0,0,0,0,0,29,245,265029700,"true"
291.3,59916,52.47208166666667,1.755395,1,0,"false","false",-128,0,10.3,0,0,33,511,235096745,"true"
186.7,59916,-34.895995,-56.216665,1,0,"true","true",-128,0,0,0,0,32,511,440854000,"true"
173,59916,58.923006666666666,10.729286666666667,1,0,"true","false",0,0,16.2,0,0,31,172,305691000,"true"
360,59916,43.70845666666666,7.338098333333334,1,0,"true","true",0,0,0,0,0,32,287,232049976,"true"
26.1,59916,63.03545999999999,7.678623333333333,1,0,"true","false",-128,0,0,0,0,32,511,257037600,"true"
313,59916,57.26226833333333,12.03226,3,0,"true","false",-127,0,19.7,0,0,32,312,265675250,"true"
295.2,59916,14.60148,-61.05865333333334,1,0,"false","false",-128,0,0.1,0,0,33,511,377901022,"true"
146.3,59916,20.644541666666665,106.86986666666667,1,0,"false","false",-127,0,6.7,0,0,33,130,667001649,"true"
360,59916,29.82508,-93.95659333333333,3,0,"false","true",-128,0,0.1,0,0,32,511,368230530,"true"
360,59916,63.12081333333333,7.729245000000001,1,7,"false","false",-128,0,0,0,0,32,511,257165320,"true"
360,59916,36.740406666666665,28.938286666666666,1,0,"true","true",0,0,0,0,0,32,69,229280000,"true"
257,59916,49.011358333333334,-123.17487333333334,1,0,"false","false",-128,0,1.4,0,0,31,511,316005607,"true"
263.3,59916,-7.133818333333334,112.67169166666666,1,0,"true","true",-128,0,0.1,0,0,32,511,525100184,"true"
0,59916,35.119726666666665,129.050525,1,0,"false","false",0,0,0,0,0,32,56,440138700,"true"
64,59916,44.157465,28.656675,1,8,"false","false",-128,0,0.1,0,0,32,511,264900333,"true"
360,59916,52.699215,5.291251666666667,1,0,"true","true",-128,0,0,0,0,33,511,244710103,"true"
252.2,59916,35.03637166666667,138.507615,3,5,"true","false",0,0,0,0,0,31,345,431012847,"true"
320,59916,33.89096166666666,130.88970166666667,1,3,"true","false",0,0,0,0,0,33,299,431007457,"true"
130.5,59916,53.239439999999995,1.2544766666666667,1,0,"true","false",0,0,6.9,0,0,33,135,259110000,"true"
360,59916,51.44795333333333,3.59016,1,0,"true","true",-128,0,0,0,0,33,511,244769000,"true"
360,59916,44.114055,28.642436666666665,1,0,"true","true",-128,0,0,0,1,32,511,267131314,"true"
0,59916,52.42066166666667,4.851346666666667,1,0,"true","true",-128,0,0,0,0,33,511,244700412,"true"
